"muniYear","IM","POB_TOT"
"32057_2011",-0.754656781699923,13442
"32054_2011",-0.0111613503702064,15858
"32052_2011",-0.616591781919054,14517
"32037_2011",-0.168481843479924,14111
"32035_2011",-0.261108012037986,14030
"32044_2011",-0.546168414590956,15646
"32009_2011",-0.527982689730035,12113
"32023_2011",-1.17859943585895,12739
"32007_2011",-0.990528270143913,11754
"32025_2011",-0.831350781670974,11609
"32053_2011",-0.584154755595884,11908
"32008_2011",-0.563972528455919,10944
"32032_2011",-1.255737853832,9897
"32031_2011",-0.402334665126662,9745
"32046_2011",-0.358754738830329,8441
"32047_2011",-0.511967745956472,9131
"32050_2011",-0.597040448582176,7295
"32045_2011",-0.493428623969923,9108
"32006_2011",-0.955389439723058,8554
"32012_2011",0.0574894722876453,7990
"32001_2011",-0.498925706334138,7317
"32033_2011",-0.611300212561758,5541
"32013_2011",-0.838507175838492,5564
"32018_2011",-0.341946422186665,5199
"32021_2011",0.587090086195765,5162
"32002_2011",-0.0120872466691485,4922
"32004_2011",-0.540456543974616,4289
"32003_2011",-0.287682354595224,3133
"32011_2011",-0.806478870899993,3516
"32041_2011",0.226161740471091,3040
"32027_2011",NA,2774
"32028_2011",-0.143146134653065,2980
"32030_2011",-0.621820788708936,2887
"32015_2011",-0.254200764482468,1890
"32058_2011",NA,NA
"32043_2011",-0.502663094138335,1340
"01001_2012",-1.83143069587324,668568
"01005_2012",-1.13882700813407,69153
"01003_2012",-0.78634745386608,52008
"01007_2012",-1.12833143463782,43208
"01006_2012",-1.30878395277505,35760
"01002_2012",-0.632411603582119,38084
"01011_2012",-1.07648382650923,22278
"01009_2012",-0.64992569701985,16923
"01010_2012",-0.500595564312089,15778
"01004_2012",-0.783228233436439,12797
"01008_2012",-0.758622492103499,7397
"02004_2012",-1.9120940363732,1235859
"02002_2012",-1.87564365207499,781174
"02001_2012",-1.56319284135192,376949
"02003_2012",-1.59527895888199,78202
"02005_2012",-1.56138175288952,65084
"03008_2012",-1.51122846373217,113683
"03003_2012",-1.73219945907582,203269
"03001_2012",-1.12221240690937,64490
"03002_2012",-1.20959432042506,46316
"03009_2012",-1.41279678401358,12403
"04002_2012",-1.2486333028677,224730
"04003_2012",-1.04735332828892,180253
"04004_2012",-0.109269760737773,72948
"04009_2012",-0.0451774577911679,52156
"04001_2012",-0.148673713688438,48167
"04011_2012",0.975528275296181,38645
"04006_2012",0.454607296999833,31968
"04005_2012",-0.208,25887
"04010_2012",1.36073833524475,23637
"04008_2012",0.049991288650492,8712
"04007_2012",0.119266632231112,8645
"05030_2012",-1.97993293210542,603480
"05035_2012",-1.91416977699729,542408
"05018_2012",-1.95517565931397,198979
"05025_2012",-1.89963129927626,131675
"05002_2012",-1.6474092501678,113976
"05017_2012",-1.10402162505712,92641
"05033_2012",-0.953396626016579,89533
"05027_2012",-1.68075780938087,43296
"05010_2012",-1.72701302668999,68579
"05020_2012",-1.54376099522615,63617
"05028_2012",-1.74960690399723,53288
"05009_2012",-1.12684470105601,47335
"05024_2012",-1.09696127895151,43108
"05032_2012",-1.79746291219413,40741
"05022_2012",-1.60200965095648,23906
"05006_2012",-1.5167540068799,23269
"05031_2012",-1.79151890318249,20557
"05004_2012",-0.819266961525191,19622
"05003_2012",-1.76831916790782,20935
"05036_2012",-0.45956971985712,19051
"05007_2012",-1.07557344873828,12351
"05023_2012",-0.737961329915882,12346
"05038_2012",-1.46594005570806,12883
"05011_2012",-0.53520765037359,11616
"05014_2012",-0.739997223412214,9843
"05034_2012",-1.17656722093936,6248
"05019_2012",-1.55302320515239,7400
"05021_2012",-1.22859361889076,6049
"05037_2012",-0.987501263415302,6184
"05026_2012",-0.781740511610773,3537
"05008_2012",-0.695863448847017,2850
"05012_2012",-0.803777807594253,1886
"05029_2012",-1.097668367032,2022
"05016_2012",-1.17271407480367,1757
"05005_2012",-0.682422095073035,1644
"05013_2012",-0.740244642844675,1347
"05015_2012",-0.584159339166298,1600
"05001_2012",-1.2428064719976,1102
"06007_2012",-1.50460245482186,132026
"06002_2012",-1.75452824463561,131282
"06010_2012",-1.81971879128662,85163
"06009_2012",-0.778878291145406,102878
"06005_2012",-1.27369442023258,27953
"06001_2012",-0.614068156567953,28931
"06003_2012",-0.748491797018632,19625
"06004_2012",-0.804649348988614,19067
"06008_2012",-0.666174996475354,8792
"06006_2012",-0.215732031861939,5571
"07101_2012",-1.36206158291453,448035
"07089_2012",-0.616902923265618,280836
"07059_2012",1.02843810635867,152432
"07078_2012",-0.83445861447673,138924
"07019_2012",-0.305055835281568,108827
"07031_2012",2.10316955434348,82057
"07052_2012",1.19827719933844,89826
"07065_2012",0.455752151341329,88146
"07108_2012",0.00514349357722228,88084
"07027_2012",-0.0337040930149988,64107
"07061_2012",0.348805131285682,68777
"07097_2012",NA,80111
"07023_2012",2.17280872269521,62072
"07017_2012",0.0253423466599802,66043
"07107_2012",0.629609015910073,70325
"07096_2012",1.48410607120884,60098
"07099_2012",0.698580006618172,61024
"07034_2012",0.20183228247346,54114
"07057_2012",0.238728869058702,61187
"07106_2012",0.60931536048808,54075
"07077_2012",1.79280760923417,51368
"07040_2012",-0.874636262649043,49580
"07069_2012",0.396982870328025,48216
"07012_2012",0.0688125161381833,30870
"07064_2012",2.02656550103477,39504
"07051_2012",0.219823305803925,40447
"07020_2012",0.935436247364236,40595
"07015_2012",-0.0983486879961282,39661
"07074_2012",-0.735091054076465,36265
"07041_2012",0.638128283075353,33349
"07081_2012",1.53366780871397,32834
"07093_2012",1.40972270903914,34230
"07094_2012",0.992023573683255,28529
"07102_2012",0.371277945584234,34872
"07092_2012",0.72933509951864,38480
"07111_2012",1.85174853605941,31208
"07009_2012",-0.531639329105474,38016
"07026_2012",1.96562970525079,28372
"07079_2012",0.439631038428327,28301
"07046_2012",0.153571652922138,35409
"07087_2012",0.280250752144022,31503
"07080_2012",1.22982977704365,31428
"07109_2012",0.747868255448748,27172
"07037_2012",0.490043957744133,32048
"07013_2012",0.624928979621812,23962
"07112_2012",2.3669240907674,22256
"07030_2012",0.872925779494193,25988
"07100_2012",1.59550665330253,27720
"07004_2012",1.173458087026,22807
"07072_2012",1.21059957278817,24675
"07032_2012",0.296472333610053,28708
"07103_2012",0.56472092356667,24329
"07002_2012",0.252171264017495,25580
"07068_2012",NA,29860
"07006_2012",0.603038156976066,26508
"07054_2012",0.742344977433867,25018
"07071_2012",0.669168983269375,27108
"07008_2012",0.576360849629131,22343
"07003_2012",0.532351154792791,25443
"07075_2012",1.08385534068872,21975
"07044_2012",0.539210033387055,19319
"07076_2012",1.61554503946664,21727
"07086_2012",NA,16761
"07049_2012",1.42541706984951,17634
"07038_2012",1.20541970828407,19343
"07039_2012",1.76045698199711,20265
"07014_2012",0.959443103775111,16224
"07066_2012",1.85525242830491,16702
"07021_2012",0.505491115476282,19570
"07005_2012",1.68342882007637,18078
"07048_2012",0.132774195025825,20008
"07047_2012",0.947836439286078,13599
"07114_2012",1.7841780145821,15363
"07011_2012",0.7892490040292,18526
"07083_2012",1.15112773536129,15660
"07062_2012",1.10401748464371,17442
"07001_2012",0.406079289227375,14608
"07016_2012",0.526949678799984,15681
"07022_2012",2.81393082487714,13174
"07105_2012",0.263207601314343,14420
"07104_2012",0.798771978574139,12358
"07035_2012",0.710896614111508,11497
"07070_2012",0.71413610966843,11959
"07082_2012",2.92046515162683,8382
"07115_2012",1.68146863882445,11707
"07091_2012",0.225301906145833,10589
"07060_2012",1.91980298627257,9465
"07024_2012",2.06993786222347,7936
"07067_2012",1.80201230171257,8952
"07056_2012",1.98507820681724,7802
"07116_2012",1.91418643461963,9108
"07042_2012",0.807565850650394,9248
"07043_2012",0.663164193990653,9354
"07085_2012",0.498072902864125,8067
"07007_2012",1.7383328483815,6902
"07073_2012",1.06857888998554,7043
"07018_2012",1.06393537086476,7472
"07084_2012",1.15173628081067,7791
"07053_2012",0.423971689496715,7171
"07117_2012",0.953005497794976,5309
"07025_2012",0.800217263336001,7082
"07010_2012",1.34755512688691,6628
"07033_2012",1.95961387870884,5362
"07098_2012",1.37799952963811,5815
"07036_2012",0.795981543328742,5898
"07110_2012",1.45072033491562,5828
"07113_2012",2.41550486724217,4066
"07028_2012",0.844107522050051,5429
"07055_2012",0.00663092325294623,5054
"07045_2012",1.2353786286703,4675
"07050_2012",0.429061637438872,5263
"07118_2012",1.2644794990196,3602
"07029_2012",NA,4339
"07058_2012",NA,3119
"07090_2012",0.820931005290357,3537
"07063_2012",NA,3095
"07119_2012",2.35051633066667,2287
"07088_2012",1.48215159861506,1953
"08037_2012",-1.74302701281228,1240147
"08019_2012",-2.12707325654002,690581
"08017_2012",-1.70354083457344,128717
"08021_2012",-1.78588737789839,119767
"08032_2012",-1.77131073657288,101737
"08050_2012",-1.70945650050162,55854
"08029_2012",1.53695146490962,49293
"08011_2012",-1.54953322778763,46897
"08027_2012",1.60077783041235,39224
"08045_2012",-1.45924029233172,40352
"08036_2012",-1.44819228202228,38909
"08031_2012",-0.701423114227581,38886
"08040_2012",-0.995870145533426,33881
"08062_2012",-1.44156751910529,30211
"08048_2012",-1.12092842874948,23797
"08009_2012",0.327002305667909,27571
"08052_2012",-1.59543464031476,24936
"08005_2012",-1.4191755411847,22297
"08002_2012",-1.6055858772056,20206
"08010_2012",-1.17914714615555,20431
"08065_2012",2.02590031064642,17848
"08007_2012",1.58573224295176,16443
"08055_2012",-0.967483599544432,15009
"08004_2012",-1.03013097940448,6184
"08060_2012",-1.67861717447923,11727
"08008_2012",2.74403995739897,11393
"08001_2012",-1.47798479611006,12350
"08013_2012",-0.848653942946092,10316
"08035_2012",-1.12372104133145,10222
"08030_2012",1.15594443539592,7471
"08054_2012",-1.04413791017523,9998
"08025_2012",-1.17002307996164,8981
"08028_2012",-1.27760734341832,9250
"08012_2012",1.88920506882733,7905
"08059_2012",-1.63201864923914,6220
"08046_2012",1.93409822907188,9229
"08003_2012",-1.16470905191045,8699
"08034_2012",-1.11376489041611,7818
"08063_2012",NA,7084
"08053_2012",-0.864707485847158,9395
"08066_2012",1.56594479164317,7355
"08020_2012",0.694816977092249,6456
"08006_2012",-1.02801705228711,6464
"08051_2012",NA,7285
"08067_2012",-0.710139408767479,5348
"08018_2012",-0.799042577248916,5416
"08061_2012",-0.604641279124706,4677
"08023_2012",-1.02702363848833,3910
"08038_2012",-0.98601363845307,4948
"08022_2012",-0.824679052727361,3620
"08026_2012",-0.844737515032908,3488
"08047_2012",0.490120451977571,5151
"08044_2012",-0.785315630590026,4378
"08024_2012",-1.02071016854734,4836
"08039_2012",-0.898331129837953,4073
"08043_2012",-0.863629515055194,3161
"08016_2012",-1.11083684548991,3731
"08049_2012",0.315952211220279,2829
"08058_2012",-1.11414548693233,2637
"08057_2012",-0.595984502687127,2267
"08056_2012",-0.471966308654609,2472
"08014_2012",-0.77367182882226,2131
"08042_2012",NA,1656
"08064_2012",-0.279,2095
"08015_2012",-0.775545684171948,1709
"08041_2012",1.69060306304946,1665
"08033_2012",-0.298390251302101,1124
"09007_2012",-1.71136799092558,1778053
"09005_2012",-1.83713361660056,1226618
"09010_2012",-1.82724288743881,695613
"09012_2012",-1.86025222140319,591160
"09003_2012",-2.14224117383755,635465
"09015_2012",-2.05223409612948,516535
"09017_2012",-1.89797201539378,461206
"09002_2012",-1.95712792260124,434753
"09006_2012",-1.91286311096521,413887
"09014_2012",-2.4006016674975,372155
"09013_2012",-1.6557889225454,370117
"09016_2012",-2.13579780584353,349422
"09011_2012",-1.68307634035859,303236
"09008_2012",-1.71649158761733,223823
"09004_2012",-1.79445965596986,155304
"09009_2012",-1.26376613844082,98915
"10005_2012",-1.65194022274354,515088
"10007_2012",-1.61105493945634,278021
"10012_2012",-1.24702992652798,116249
"10023_2012",-0.163185663108865,45675
"10032_2012",-0.881125513701962,44847
"10014_2012",2.3616810899946,29359
"10004_2012",-0.739034513329917,33477
"10008_2012",-1.00917631440262,32505
"10001_2012",-0.833347918197364,31862
"10039_2012",-0.860800621988263,26451
"10034_2012",1.57267841567632,27284
"10036_2012",-0.965000957468907,20149
"10013_2012",-0.725779451037092,22845
"10022_2012",-0.919893707773372,24457
"10026_2012",NA,21769
"10038_2012",-1.25407884305378,20089
"10016_2012",-0.585028948279026,18501
"10035_2012",-0.0445205623088306,13087
"10018_2012",-1.05200310700063,12323
"10020_2012",-0.738268425663007,13008
"10028_2012",-0.384334892964172,12652
"10015_2012",-0.5590992032833,12684
"10024_2012",-0.690553965050883,12791
"10017_2012",-0.863487593799794,10131
"10006_2012",-0.262670311823837,10433
"10009_2012",0.37311355902399,10666
"10021_2012",-0.510758541846435,10668
"10037_2012",0.336182666955259,9032
"10011_2012",-0.613292996228546,5847
"10031_2012",-0.453201816060233,7003
"10027_2012",0.108149744101779,6376
"10033_2012",NA,7146
"10025_2012",NA,4035
"10010_2012",-0.650826645443084,4428
"10003_2012",-0.330921604920645,4497
"10019_2012",0.881962258940228,5162
"10002_2012",0.534831150933321,4523
"10030_2012",-0.555821554063342,1770
"10029_2012",-0.679731507003294,2030
"11020_2012",-1.57904476164592,1178494
"11017_2012",-1.23475319150178,454702
"11007_2012",-1.50648021201851,391270
"11027_2012",-1.23334281696572,230953
"11037_2012",-0.766973398420592,139334
"11015_2012",-1.31658607682661,145230
"11003_2012",-0.512720181814177,138660
"11014_2012",-0.280771508680422,130355
"11023_2012",-0.269387541350146,144670
"11042_2012",-0.572922300666698,131418
"11033_2012",-0.139563067701255,98501
"11031_2012",-1.11810467088146,102304
"11030_2012",NA,97518
"11002_2012",-0.915642004702973,111965
"11028_2012",-0.824843826174849,95845
"11011_2012",-0.968307736428148,84075
"11005_2012",-0.653166748249706,71028
"11001_2012",-0.247542286329931,81534
"11035_2012",-0.413770525571876,66733
"11009_2012",-0.245115547154999,69274
"11025_2012",-1.00781654454604,47516
"11032_2012",-0.530416693206971,56540
"11046_2012",-0.393130159140006,73393
"11004_2012",-0.57519060551574,58210
"11041_2012",-1.13576041510906,54144
"11026_2012",-0.241238158218915,52985
"11044_2012",-0.957950760108011,46929
"11019_2012",NA,54528
"11021_2012",-1.35989037087464,47517
"11029_2012",0.296377171840515,35012
"11008_2012",-0.36771595813627,38996
"11039_2012",-0.400474358318116,36861
"11018_2012",-0.832799721124024,32429
"11012_2012",-0.519458802576728,25985
"11013_2012",NA,20246
"11022_2012",NA,21293
"11016_2012",-0.42257039184119,20276
"11043_2012",0.353046861118231,17887
"11040_2012",0.603623247403569,14763
"11038_2012",-0.735512820622002,11824
"11010_2012",-0.0267282676386448,10479
"11024_2012",-0.415632314852062,10655
"11045_2012",0.982863003381691,11354
"11036_2012",-0.51189978812041,7217
"11006_2012",0.851672025435139,5015
"11034_2012",0.22668218141141,4583
"12001_2012",-0.891539793345858,730012
"12029_2012",-0.991017285942848,202604
"12035_2012",-0.902400818976875,127858
"12028_2012",1.50840613599109,105878
"12038_2012",-0.897734558623398,97651
"12055_2012",-0.451114448999437,101906
"12066_2012",0.342080031089829,59148
"12021_2012",0.378246951609142,70117
"12012_2012",1.70675966029038,57753
"12046_2012",0.756838583910141,52376
"12057_2012",0.0185525962518941,61275
"12011_2012",0.0839999840179721,61358
"12058_2012",0.3205871638926,55370
"12075_2012",0.284312458843518,41798
"12053_2012",0.907365951271889,49161
"12048_2012",-0.0741023712474249,46032
"12056_2012",0.923381994190973,44178
"12022_2012",0.831392248460678,44795
"12052_2012",1.74967771001254,37265
"12061_2012",-0.160004894810548,34475
"12003_2012",1.09581050445132,41236
"12034_2012",-0.0142350324382081,35565
"12050_2012",-0.601028741212742,34912
"12032_2012",1.70270402812288,35917
"12076_2012",2.79327396490555,26143
"12051_2012",1.46860011054661,32985
"12059_2012",0.3900481508198,31290
"12041_2012",2.01860564107216,32947
"12007_2012",NA,32500
"12013_2012",0.784237334932522,32788
"12043_2012",3.29760383479251,30341
"12027_2012",0.628320178159342,25343
"12054_2012",1.93653912537304,28921
"12071_2012",2.43759621398258,23022
"12068_2012",0.465249660805666,27926
"12023_2012",0.762593998518134,26165
"12010_2012",2.57687650609417,21687
"12002_2012",1.73882383658641,19943
"12040_2012",0.82638134101006,23496
"12045_2012",1.69296402483267,22921
"12039_2012",0.119378358371785,22183
"12073_2012",1.19994851650096,23256
"12072_2012",2.35263976642075,10541
"12062_2012",2.39589713188808,16119
"12074_2012",1.83864034654941,17402
"12067_2012",0.287280441485824,22750
"12030_2012",0.492145553556051,19315
"12020_2012",2.24233005954054,16191
"12004_2012",1.91592422310707,15960
"12078_2012",NA,NA
"12042_2012",1.4547573732167,14054
"12079_2012",NA,NA
"12017_2012",0.114384844442246,15119
"12025_2012",1.12085549534161,15665
"12014_2012",-0.541552837626503,15570
"12064_2012",0.30505268261908,13342
"12016_2012",1.88604786915045,15229
"12033_2012",0.0976219901936146,14640
"12019_2012",1.97391525467843,12873
"12006_2012",0.0258478375925196,12608
"12060_2012",0.76366574230717,13918
"12018_2012",0.406433360416249,13312
"12077_2012",NA,NA
"12015_2012",-0.633518511365074,12854
"12049_2012",0.363658538956279,11338
"12044_2012",0.4218197448836,10607
"12069_2012",1.96776793657791,11488
"12036_2012",1.27656033511026,10403
"12081_2012",NA,NA
"12026_2012",1.02526105807659,9602
"12063_2012",2.03785884241405,9116
"12031_2012",1.16638986878108,7426
"12008_2012",0.918694009209415,8641
"12070_2012",0.837961884306863,7917
"12047_2012",1.94645270880502,7809
"12024_2012",1.02238450468255,6810
"12009_2012",1.84961718215415,4997
"12037_2012",0.55113414023335,6932
"12080_2012",NA,NA
"12065_2012",0.957528644144744,6815
"12005_2012",0.244624436685132,6069
"13048_2012",-1.814990890461,248655
"13077_2012",-1.15605639093455,125279
"13051_2012",-1.6753970310652,45094
