"muniYear","state","muni","year","Winner2","PAN","PRI","PRD","nulos","noreg","total","win_state","wintop_state","win","win_top","prevyear","difY","inc","inc_top","conco","PRI_ofi","PAN_ofi","PRD_ofi","edo_year","PAN.s","PRI.s","PRD.s","inc.share","inc.share.lag","inc.ch","IM","POB_TOT","ch.agua","ch.dren","ch.elec","ch.del","ch.hom","alt"
"30130_1994",30,30130,1994,"PRI",4402,7079,1003,602,39,12615,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.348949663099485,0.561157352358304,0.0795085216012683,56.1157352358304,88.9848460159687,-32.8691107801384,0.77175497581161,52103,NA,NA,NA,NA,NA,0
"30130_1997",30,30130,1997,"PAN",5917,5734,2960,546,8,14812,"PRI","PRI","PAN","PAN",1994,3,"PRI","PRI",0,1,0,0,"30_1997",0.39947339994599,0.38711855252498,0.199837969214151,38.711855252498,56.1157352358304,-17.4038799833324,0.782082509513958,51381,40.9862765566742,50.692858376677,NA,NA,NA,1
"30130_2000",30,30130,2000,"PRI_PARM_PSN_PDS",7087,7822,1701,389,67,16838,"PRI","PRI","PRI","PRI",1997,3,"PAN","PAN",1,1,0,0,"30_2000",0.42089321772182,0.464544482717662,0.101021498990379,42.089321772182,38.711855252498,3.37746651968399,0.742,49388,4.90201934423916,3.87886572857672,13.4782043704542,NA,NA,1
"30130_2004",30,30130,2004,"PAN",8620,6374,165,522,8,15159,"PRI","PRI","PAN","PAN",2000,4,"PRI","PRI",0,0,1,0,"30_2004",0.568639092288409,0.420476284715351,0.0108846229962399,42.0476284715351,42.089321772182,-0.0416933006469122,0.40768663482683,40151,47.4937501085377,45.8019491914365,24.3477561107675,NA,NA,1
"30130_2007",30,30130,2007,"PRI_PVEM_PNA",4443,10045,2298,428,2,16786,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PAN","PAN",1,1,0,0,"30_2007",0.264684856427976,0.598415346121768,0.136899797450256,26.4684856427976,42.0476284715351,-15.5791428287375,0.817342473818019,50837,-7.78857976277168,-26.6145301486887,-26.7264793353807,100,100,1
"30130_2010",30,30130,2010,"PRD_PT_MC",5030,4818,7708,396,2,17556,"PRI_PVEM_PRV","PRI","PRD","PRD",2007,3,"PRI","PRI",0,0,1,0,"30_2010",0.286511733880155,0.274436090225564,0.439052175894281,27.4436090225564,26.4684856427976,0.975123379758823,0.447,40984,10.4585693674813,59.6907764030136,26.8105123002221,42.5898936648981,31.6933333333333,1
"30131_1994",30,30131,1994,"PRI",8513,25128,4683,1409,50,40733,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.208995163626544,0.616895391942651,0.114968207595807,61.6895391942651,46.9041382922996,14.7854009019655,-1.50095411966882,154012,NA,NA,NA,NA,NA,0
"30131_1997",30,30131,1997,"PRI",7158,22601,16127,1175,3,48414,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"30_1997",0.147849795513694,0.466827777089272,0.333106126327095,46.6827777089272,61.6895391942651,-15.0067614853379,-1.4678774116076,153884,10.634081482096,-99.8337791860375,NA,23.9787723202072,NA,0
"30131_2000",30,30131,2000,"PRI_PARM_PAS",21206,21283,2501,855,1,47579,"PRI","PRI","PRI","PRI",1997,3,"PRI","PRI",1,1,0,0,"30_2000",0.445700834401732,0.447319195443368,0.0525652073393724,44.7319195443368,46.6827777089272,-1.95085816459039,-1.506,152838,11.1028076934763,0.679732785734709,9.39402834845072,-34.057746050977,-181.7950625,0
"30131_2004",30,30131,2004,"PAN",23847,22776,15481,1577,27,62104,"PRI","PRI","PAN","PAN",2000,4,"PRI","PRI",0,1,0,0,"30_2004",0.38398492850702,0.36673966250161,0.249275408991369,36.673966250161,44.7319195443368,-8.05795329417576,-1.41733766688778,175319,5.82849108498299,42.6454808359178,7.83700062128449,-7.70237804633941,-27.5047272727273,1
"30131_2007",30,30131,2007,"PRI_PVEM_PNA",17926,24979,20175,1298,52,63440,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PAN","PAN",1,1,0,0,"30_2007",0.282566204287516,0.3937421185372,0.318017023959647,28.2566204287516,36.673966250161,-8.41734582140944,-1.56101263884834,156763,17.4984458139261,10.5841352049692,14.5596312793261,14.2505597865228,-64.2279047619048,1
"30131_2010",30,30131,2010,"PRI_PVEM_PRV",17646,41996,6450,1883,65,66092,"PRI_PVEM_PRV","PRI","PRI","PRI",2007,3,"PRI","PRI",1,0,1,0,"30_2010",0.266991466440719,0.635417297101011,0.0975912364582703,63.5417297101011,28.2566204287516,35.2851092813495,-1.527,193311,-17.3555115574726,58.8952750330116,-6.37591904239751,-39.3698981777932,-69.147125,0
"30132_1997",30,30132,1997,"PAN",2040,1371,201,230,5,4733,"PRI","PRI","PAN","PAN",1994,3,"PRI","PRI",0,0,0,0,"30_1997",0.431016268751321,0.289668286499049,0.042467779421086,28.9668286499049,25.0932338838572,3.87359476604771,-0.1,13782,NA,NA,NA,NA,NA,1
"30133_1994",30,30133,1994,"PRI",768,6689,1972,391,2,9769,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.0786160302999283,0.684716961817996,0.201863036134712,68.4716961817996,85.2905284896273,-16.8188323078278,-0.411794597116614,47487,NA,NA,NA,NA,NA,0
"30133_1997",30,30133,1997,"PRI",276,5735,3578,407,0,14040,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"30_1997",0.0196581196581197,0.408475783475783,0.254843304843305,40.8475783475783,68.4716961817996,-27.6241178342212,-0.493869813494573,48951,46.7809010267826,-209.248847052878,NA,NA,NA,0
"30133_2000",30,30133,2000,"PRD",2432,3934,6822,378,58,13822,"PRI","PRI","PRD","PRD",1997,3,"PRI","PRI",0,1,0,0,"30_2000",0.175951381855014,0.284618723773694,0.493560989726523,28.4618723773694,40.8475783475783,-12.3857059702089,-0.892,50329,18.3753415651654,-2.81505995791711,59.043962166079,NA,NA,1
"30133_2004",30,30133,2004,"PAN",5537,4733,3443,552,23,17206,"PRI","PRI","PAN","PAN",2000,4,"PRD","PRD",0,1,0,0,"30_2004",0.321806346623271,0.275078461001976,0.200104614669301,20.0104614669301,28.4618723773694,-8.45141091043927,-0.938105873518553,52132,18.3641865941806,-3.58242762621946,14.8628542697086,NA,NA,1
"30133_2007",30,30133,2007,"PRI_PVEM_PNA",3635,5929,1383,257,5,15641,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PAN","PAN",1,0,0,1,"30_2007",0.232402020331181,0.379067834537434,0.0884214564286171,23.2402020331181,20.0104614669301,3.22974056618795,-0.882916853568002,51371,36.6710140493985,1.45975600398987,8.84075771494618,100,100,1
"30133_2010",30,30133,2010,"PAN_PNA",7634,5558,4903,292,3,18095,"PRI_PVEM_PRV","PRI","PAN","PAN",2007,3,"PRI","PRI",0,0,1,0,"30_2010",0.421884498480243,0.30715667311412,0.270958828405637,30.715667311412,23.2402020331181,7.4754652782939,-0.926,55358,-26.7373099204385,82.0398019634943,-1.97884798744084,-34.7014852737926,76.2751428571429,1
"30134_1994",30,30134,1994,"PRI",2163,3213,379,63,9,5930,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.364755480607083,0.541821247892074,0.0639123102866779,54.1821247892074,51.1497189575881,3.03240583161928,-0.458954296645471,19010,NA,NA,NA,NA,NA,0
"30134_1997",30,30134,1997,"PRI",604,3223,2772,152,5,6680,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"30_1997",0.0904191616766467,0.48248502994012,0.414970059880239,48.248502994012,54.1821247892074,-5.93362179519544,-0.483799165494353,19203,82.9699214955749,100,NA,NA,NA,0
"30134_2000",30,30134,2000,"PRD",538,2448,2474,91,0,6698,"PRI","PRI","PRD","PRD",1997,3,"PRI","PRI",0,1,0,0,"30_2000",0.0803224843236787,0.365482233502538,0.369363989250523,36.5482233502538,48.248502994012,-11.7002796437582,-0.447,18999,1.06233401031087,1.0623340103109,10.1186361136978,NA,NA,1
"30134_2004",30,30134,2004,"PRD_PT_MC",2722,2565,3117,209,4,8404,"PRI","PRI","PRD","PRD",2000,4,"PRD","PRD",0,1,0,0,"30_2004",0.323893384102808,0.305211803902903,0.370894811994288,37.0894811994288,36.5482233502538,0.541257849175032,-0.58746503202123,19913,34.8113970678369,65.0630734950962,19.2662987210412,NA,NA,0
"30134_2007",30,30134,2007,"PRI_PVEM_PNA",2307,4200,3277,138,1,9784,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PRD","PRD",1,0,0,1,"30_2007",0.2357931316435,0.429272281275552,0.334934587080948,33.4934587080948,37.0894811994288,-3.59602249133399,-0.417089765940482,19536,19.9717329808436,1.89323557475015,18.2030200525256,100,100,1
"30134_2010",30,30134,2010,"PRD_PT_MC",2234,2826,5389,197,3,10449,"PRI_PVEM_PRV","PRI","PRD","PRD",2007,3,"PRI","PRI",0,0,0,1,"30_2010",0.213800363671165,0.270456503014643,0.515743133314193,27.0456503014643,33.4934587080948,-6.4478084066306,-0.529,21603,-25.7093536264468,17.0646498771499,9.46784620020776,-10.5804668304668,86.498125,1
"30135_1994",30,30135,1994,"PAN",2414,1542,79,92,5,4150,"PRI","PRI","PAN","PAN",1991,3,"PRI","PRI",0,0,1,0,"30_1994",0.581686746987952,0.371566265060241,0.0190361445783133,37.1566265060241,41.0077519379845,-3.8511254319604,0.461499454281913,12351,NA,NA,NA,NA,NA,1
"30135_1997",30,30135,1997,"PAN",2231,1951,656,94,8,4871,"PRI","PRI","PAN","PAN",1994,3,"PAN","PAN",0,1,0,0,"30_1997",0.4580168343256,0.400533771299528,0.134674604803942,45.80168343256,37.1566265060241,8.64505692653595,0.382051401161501,13465,100,-9.01951259007366,NA,NA,NA,0
"30135_2000",30,30135,2000,"PAN",2271,2235,368,116,17,5257,"PRI","PRI","PAN","PAN",1997,3,"PAN","PAN",0,0,1,0,"30_2000",0.431995434658551,0.425147422484307,0.070001902225604,43.1995434658551,45.80168343256,-2.602139966705,0.273,14730,-9.39472707018196,-9.39472707018196,10.7441242425156,NA,NA,0
"30135_2004",30,30135,2004,"PRI_PVEM",2815,3376,636,171,0,6827,"PRI","PRI","PRI","PRI",2000,4,"PAN","PAN",1,0,1,0,"30_2004",0.412333382159074,0.494507104145305,0.0931595136956203,41.2333382159074,43.1995434658551,-1.96620524994762,0.16908517707475,16886,12.13893903164,61.7877347816248,12.7362580068096,NA,NA,1
"30135_2007",30,30135,2007,"PRI_PVEM_PNA",2739,2782,1314,114,1,6875,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PRI","PRI",1,0,1,0,"30_2007",0.3984,0.404654545454545,0.191127272727273,40.4654545454545,41.2333382159074,-0.767883670452889,0.390474402583273,15624,13.034496081649,7.47364680800663,20.6148760481335,100,NA,0
"30135_2010",30,30135,2010,"PAN_PNA",3282,3027,1554,212,2,7863,"PRI_PVEM_PRV","PRI","PAN","PAN",2007,3,"PRI","PRI",0,1,0,0,"30_2010",0.417397939717665,0.384967569629912,0.197634490652423,38.4967569629912,40.4654545454545,-1.96869758246331,0.367,20245,-8.32686592709553,-94.3644393241167,-0.372406951658875,48.5244863890467,100,1
"30136_1994",30,30136,1994,"PRD",28,870,1095,52,0,2010,"PRI","PRI","PRD","PRD",1991,3,"PRI","PRI",0,1,0,0,"30_1994",0.0139303482587065,0.432835820895522,0.544776119402985,43.2835820895522,65.9919028340081,-22.7083207444559,-0.381152046753967,4585,NA,NA,NA,NA,NA,1
"30136_1997",30,30136,1997,"PAN",1229,711,317,80,0,2257,"PRI","PRI","PAN","PAN",1994,3,"PRD","PRD",0,1,0,0,"30_1997",0.544528134692069,0.315019937970758,0.140451927337173,14.0451927337173,43.2835820895522,-29.2383893558349,-0.365800987174986,4920,29.7502886913314,100,NA,NA,NA,1
"30136_2000",30,30136,2000,"PRI_PARM_PSN_PDS",132,1216,213,33,0,2449,"PRI","PRI","PRI","PRI",1997,3,"PAN","PAN",1,0,0,1,"30_2000",0.0538995508370764,0.496529195590037,0.0869742752143732,5.38995508370764,14.0451927337173,-8.65523765000969,-0.314,5342,-8.57723577235773,-8.57723577235771,6.48162113246572,NA,NA,1
"30136_2004",30,30136,2004,"PRD_PT_MC",65,1387,1589,75,0,3041,"PRI","PRI","PRD","PRD",2000,4,"PRI","PRI",0,0,1,0,"30_2004",0.0213745478461033,0.45609996711608,0.522525485037816,45.609996711608,5.38995508370764,40.2200416279004,-0.335420369332837,5836,25.9154207376387,72.688131785848,16.7217917348954,NA,NA,1
"30136_2007",30,30136,2007,"PRI_PVEM_PNA",103,1736,591,32,0,3318,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PRD","PRD",1,1,0,0,"30_2007",0.0310427968655817,0.523206751054852,0.178119349005425,17.8119349005425,45.609996711608,-27.7980618110655,-0.374291672976066,5702,18.2625626613668,2.29609321453049,-8.76334451006161,100,100,1
"30136_2010",30,30136,2010,"PRI_PVEM_PRV",728,1999,828,60,1,3605,"PRI_PVEM_PRV","PRI","PRI","PRI",2007,3,"PRI","PRI",1,0,0,1,"30_2010",0.201941747572816,0.554507628294036,0.229680998613037,55.4507628294036,17.8119349005425,37.6388279288611,-0.529,7023,12.9585350629838,1.46615222728869,16.596349664469,-38.5632234303753,92.977,0
"30137_1994",30,30137,1994,"PRI",400,607,0,156,0,1011,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.395647873392681,0.600395647873393,0,60.0395647873393,85.8839050131926,-25.8443402258533,2.14799717101855,3545,NA,NA,NA,NA,NA,0
"30137_1997",30,30137,1997,"PRI",588,773,63,113,0,1424,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"30_1997",0.412921348314607,0.542837078651685,0.0442415730337079,54.2837078651685,60.0395647873393,-5.75585692217074,2.06875193373703,3833,100,100,NA,NA,NA,0
"30137_2000",30,30137,2000,"PRI_PARM_PSN",385,930,40,122,5,1455,"PRI","PRI","PRI","PRI",1997,3,"PRI","PRI",1,1,0,0,"30_2000",0.264604810996564,0.639175257731959,0.0274914089347079,63.9175257731959,54.2837078651685,9.63381790802733,1.927,4195,-9.44429950430473,-9.44429950430472,84.9388578663801,NA,NA,0
"30137_2004",30,30137,2004,"PRI_PVEM",580,897,224,93,2,1701,"PRI","PRI","PRI","PRI",2000,4,"PRI","PRI",1,1,0,0,"30_2004",0.340975896531452,0.527336860670194,0.131687242798354,52.7336860670194,63.9175257731959,-11.1838397061765,1.73083738492447,4700,7.87528112247846,43.9809296781883,6.68838716213986,NA,NA,0
"30137_2007",30,30137,2007,"PRI_PVEM_PNA",866,978,179,80,1,2023,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PRI","PRI",1,1,0,0,"30_2007",0.42807711319822,0.483440434997528,0.0884824518042511,48.3440434997528,52.7336860670194,-4.38964256726656,1.83695378242298,4412,-25.9925147398103,6.12765957446809,16.7787125948079,100,100,0
"30138_1994",30,30138,1994,"PAN",6401,5459,948,294,6,13112,"PRI","PRI","PAN","PAN",1991,3,"PRI","PRI",0,1,0,0,"30_1994",0.488178767541184,0.416336180597926,0.0723001830384381,41.6336180597926,67.0443587270974,-25.4107406673049,-1.56841584698796,38627,NA,NA,NA,NA,NA,1
"30138_1997",30,30138,1997,"PAN",4834,4775,3073,292,2,15969,"PRI","PRI","PAN","PAN",1994,3,"PAN","PAN",0,1,0,0,"30_1997",0.302711503538105,0.299016845137454,0.192435343477989,30.2711503538105,41.6336180597926,-11.362467705982,-1.53508749573625,39050,28.5029137981736,-1.09508892743418,NA,NA,NA,0
"30138_2000",30,30138,2000,"PRI_PDS",4981,6118,1096,233,0,13670,"PRI","PRI","PRI","PRI",1997,3,"PAN","PAN",1,0,1,0,"30_2000",0.36437454279444,0.447549378200439,0.0801755669348939,36.437454279444,30.2711503538105,6.16630392563354,-1.558,39327,7.14741057563951,-0.709346991037123,7.11546080086506,NA,NA,1
"30138_2004",30,30138,2004,"PAN",6819,6172,4238,487,13,17614,"PRI","PRI","PAN","PAN",2000,4,"PRI","PRI",0,0,1,0,"30_2004",0.387135233337118,0.350403088452367,0.240604064948337,35.0403088452367,36.437454279444,-1.3971454342073,-1.55959979471386,39879,11.9553975579411,-1.40361583644824,8.87670876526128,NA,NA,1
"30138_2007",30,30138,2007,"PRI_PVEM_PNA",6016,8621,1217,347,4,17430,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PAN","PAN",1,1,0,0,"30_2007",0.345152036718302,0.494606999426277,0.0698221457257602,34.5152036718302,35.0403088452367,-0.525105173406565,-1.55399741938465,39568,5.27821586816554,0.77985907369793,5.76938858290869,100,100,1
"30138_2010",30,30138,2010,"PAN_PNA",7120,6507,3001,361,13,16628,"PRI_PVEM_PRV","PRI","PAN","PAN",2007,3,"PRI","PRI",0,0,1,0,"30_2010",0.428193408708203,0.391327880683185,0.180478710608612,39.1327880683185,34.5152036718302,4.61758439648832,-1.55,40634,-3.22738100810989,-2.69409623938536,5.42573346679972,0.847079493007258,68.3957777777778,1
"30139_1994",30,30139,1994,"PRI",19,1675,1400,36,5,3100,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.00612903225806452,0.540322580645161,0.451612903225806,54.0322580645161,78.0224525043178,-23.9901944398017,-0.385888219096574,6269,NA,NA,NA,NA,NA,0
"30139_1997",30,30139,1997,"PRD",24,1175,1938,32,0,3137,"PRI","PRI","PRD","PRD",1994,3,"PRI","PRI",0,1,0,0,"30_1997",0.00765062161300606,0.374561683136755,0.617787695250239,37.4561683136755,54.0322580645161,-16.5760897508406,NA,6040,20.2063586778498,3.65289519859625,NA,NA,NA,1
"30139_2000",30,30139,2000,"PRI_PARM_PSN",155,1296,1141,47,2,2606,"PRI","PRI","PRI","PRI",1997,3,"PRD","PRD",1,1,0,0,"30_2000",0.0594781273983116,0.497313891020721,0.43783576362241,43.783576362241,37.4561683136755,6.3274080485655,0.047,5684,5.89403973509935,5.89403973509935,24.0185537710808,NA,NA,1
"30139_2004",30,30139,2004,"PRD_PT_MC",42,1209,1912,167,0,3163,"PRI","PRI","PRD","PRD",2000,4,"PRI","PRI",0,0,0,1,"30_2004",0.0132785330382548,0.382232058172621,0.604489408789124,38.2232058172621,43.783576362241,-5.56037054497889,0.0683075301208617,5739,24.274278676988,-0.967628430682623,10.7499848892381,NA,NA,1
"30139_2007",30,30139,2007,"PRI_PVEM_PNA",1383,1941,89,38,0,3460,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PRD","PRD",1,1,0,0,"30_2007",0.39971098265896,0.560982658959538,0.0257225433526012,2.57225433526012,38.2232058172621,-35.650951482002,0.0457206681655882,5745,-0.882965776438381,-0.104547830632512,-0.104547830632514,100,100,1
"30140_1994",30,30140,1994,"PRI",202,423,0,16,0,626,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.322683706070288,0.675718849840256,0,67.5718849840256,100,-32.4281150159744,0.809868866141649,1781,NA,NA,NA,NA,NA,0
"30140_1997",30,30140,1997,"PRI",134,431,208,14,0,773,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"30_1997",0.173350582147477,0.557567917205692,0.269081500646831,55.7567917205692,67.5718849840256,-11.8150932634563,0.872419698954356,1940,100,-8.92756878158339,NA,NA,NA,0
"30140_2000",30,30140,2000,"PAN",473,437,5,28,0,917,"PRI","PRI","PAN","PAN",1997,3,"PRI","PRI",0,1,0,0,"30_2000",0.515812431842966,0.476553980370774,0.0054525627044711,47.6553980370774,55.7567917205692,-8.10139368349179,1.154,2214,-14.1237113402062,-14.1237113402062,-27.0355180976748,NA,NA,1
"30140_2010",30,30140,2010,"PRI_PVEM_PRV",472,498,234,41,0,1321,"PRI_PVEM_PRV","PRI","PRI","PRI",2007,3,"PRI","PRI",1,0,0,0,"30_2010",0.357305071915216,0.376987130961393,0.177138531415594,37.6987130961393,36.8932038834951,0.805509212644139,0.993,2715,42.9706713811845,-11.682435211847,-29.8308309337721,100,NA,0
"30141_1994",30,30141,1994,"PRI",86,18617,15218,753,0,34361,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.00250283751928058,0.541806117400541,0.442885829865254,54.1806117400541,54.0686847689576,0.111926971096537,0.458057529205665,134774,NA,NA,NA,NA,NA,0
"30141_1997",30,30141,1997,"PRI",2511,16948,15072,914,12,35331,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"30_1997",0.0710707310860151,0.479692055135716,0.426594209051541,47.9692055135717,54.1806117400541,-6.21140622648248,0.461436887482799,139378,37.0385103813907,22.4379331325033,NA,-32.6595107093465,NA,0
"30141_2000",30,30141,2000,"PRI",6453,15868,10365,1130,130,33713,"PRI","PRI","PRI","PRI",1997,3,"PRI","PRI",1,1,0,0,"30_2000",0.19140984190075,0.470678966570759,0.307448165396138,47.0678966570759,47.9692055135717,-0.901308856495746,0.347,142343,5.37009347199275,-2.12730847049032,17.0030840573788,24.7664072356635,-15.2300476190476,0
"30141_2004",30,30141,2004,"PRI_PVEM",6505,17941,15896,2231,9,40563,"PRI","PRI","PRI","PRI",2000,4,"PRI","PRI",1,1,0,0,"30_2004",0.160367822892784,0.442299632670167,0.391884229470207,44.2299632670167,47.0678966570759,-2.83793339005916,0.121018636029727,147206,42.145695242881,65.5278681307358,15.3262567352778,8.41143680881237,-21.2284705882353,0
"30141_2007",30,30141,2007,"PRI_PVEM_PNA",8812,29037,7862,2869,15,49464,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PRI","PRI",1,1,0,0,"30_2007",0.17814976548601,0.587032993692382,0.158943878376193,58.7032993692382,44.2299632670167,14.4733361022215,0.470411062052204,145703,14.2236003255459,1.02101816502044,12.1101394840237,-55.0208196807974,-430.775214285714,0
"30141_2010",30,30141,2010,"PRI_PVEM_PRV",21616,25953,2069,1546,17,49638,"PRI_PVEM_PRV","PRI","PRI","PRI",2007,3,"PRI","PRI",1,1,0,0,"30_2010",0.435472823240259,0.522845400701076,0.0416817760586647,52.2845400701076,58.7032993692382,-6.41875929913066,0.199,157364,6.08590986858655,27.9978220535381,2.69366195407106,-7.50092614332215,-10.1548,0
"30142_1994",30,30142,1994,"PRI",0,6615,2902,287,6,9645,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0,0.685847589424572,0.300881285640228,68.5847589424572,96.6412213740458,-28.0564624315886,0.514573989017995,33487,NA,NA,NA,NA,NA,0
"30142_1997",30,30142,1997,"PRI",0,6300,4896,673,11,11196,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"30_1997",0,0.562700964630225,0.437299035369775,56.2700964630225,68.5847589424572,-12.3146624794347,0.546261475050849,33203,30.3524080673377,0.848090303699954,NA,NA,NA,0
"30142_2000",30,30142,2000,"PRI_PSN_PDS",2804,6380,722,656,23,9937,"PRI","PRI","PRI","PRI",1997,3,"PRI","PRI",1,1,0,0,"30_2000",0.282177719633692,0.642044882761397,0.0726577437858509,64.2044882761397,56.2700964630225,7.93439181311717,0.602,32645,1.680571032738,1.680571032738,10.4870722353735,NA,NA,0
"30142_2004",30,30142,2004,"PAN",4967,4410,2183,701,2,11705,"PRI","PRI","PAN","PAN",2000,4,"PRI","PRI",0,1,0,0,"30_2004",0.424348568987612,0.376762067492525,0.186501495087569,37.6762067492525,64.2044882761397,-26.5282815268872,0.349429180537574,31182,23.6887286520179,68.1605146270486,22.8851812734266,NA,NA,1
"30142_2007",30,30142,2007,"PRI_PVEM_PNA",4818,7167,279,312,5,12890,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PAN","PAN",1,1,0,0,"30_2007",0.37377812257564,0.556012412723041,0.021644685802948,37.377812257564,37.6762067492525,-0.298394491688455,0.73769992491105,33723,9.11318991561095,-8.1489320761978,15.0416526422909,100,100,1
"30142_2010",30,30142,2010,"PRI_PVEM_PRV",5551,5813,1360,456,1,12724,"PRI_PVEM_PRV","PRI","PRI","PRI",2007,3,"PRI","PRI",1,0,1,0,"30_2010",0.436262181703867,0.456853190820497,0.106884627475637,45.6853190820497,37.377812257564,8.30750682448566,0.507,33435,-4.99464044671168,40.5124099279424,6.94944684534051,-32.1946446045726,83.2825,0
